Gene stable ID,Mouse gene stable ID,Mouse gene name,Mouse homology type,"Mouse orthology confidence [0 low, 1 high]",Gene name
ENSG00000270765,ENSMUSG00000020686,Gas2l2,ortholog_one2one,1,GAS2L2
ENSG00000221970,ENSMUSG00000048693,Olfr435,ortholog_many2many,0,OR2A1
ENSG00000221970,ENSMUSG00000061210,Olfr47,ortholog_many2many,0,OR2A1
ENSG00000221970,ENSMUSG00000059411,Olfr434,ortholog_many2many,1,OR2A1
ENSG00000110048,ENSMUSG00000024687,Osbp,ortholog_one2one,1,OSBP
ENSG00000104856,ENSMUSG00000002983,Relb,ortholog_one2one,1,RELB
ENSG00000128512,ENSMUSG00000035954,Dock4,ortholog_one2one,1,DOCK4
ENSG00000108448,ENSMUSG00000047821,Trim16,ortholog_one2many,1,TRIM16L
ENSG00000145050,ENSMUSG00000032575,Manf,ortholog_one2one,1,MANF
ENSG00000132952,ENSMUSG00000041264,Uspl1,ortholog_one2one,1,USPL1
ENSG00000185875,ENSMUSG00000048550,Thnsl1,ortholog_one2one,1,THNSL1
ENSG00000198130,ENSMUSG00000041426,Hibch,ortholog_one2one,1,HIBCH
ENSG00000225968,ENSMUSG00000048988,Elfn1,ortholog_one2one,1,ELFN1
ENSG00000174876,ENSMUSG00000074268,Amy2a5,ortholog_many2many,1,AMY1B
ENSG00000174876,ENSMUSG00000074264,Amy1,ortholog_many2many,1,AMY1B
ENSG00000174876,ENSMUSG00000096770,Amy2a4,ortholog_many2many,1,AMY1B
ENSG00000174876,ENSMUSG00000093931,Amy2a3,ortholog_many2many,1,AMY1B
ENSG00000174876,ENSMUSG00000096569,Amy2a2,ortholog_many2many,1,AMY1B
ENSG00000174876,ENSMUSG00000070360,Amy2a1,ortholog_many2many,0,AMY1B
ENSG00000152332,ENSMUSG00000026667,Uhmk1,ortholog_one2one,1,UHMK1
ENSG00000070182,ENSMUSG00000021061,Sptb,ortholog_one2one,1,SPTB
ENSG00000161513,ENSMUSG00000018861,Fdxr,ortholog_one2one,1,FDXR
ENSG00000110958,ENSMUSG00000071072,Ptges3,ortholog_one2one,1,PTGES3
ENSG00000277972,ENSMUSG00000078695,Cisd3,ortholog_one2one,1,CISD3
ENSG00000154016,ENSMUSG00000004837,Grap,ortholog_one2many,1,GRAP
ENSG00000211973,ENSMUSG00000094694,Ighv1-9,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000095589,Ighv1-55,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000095442,Ighv1-4,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000094124,Ighv1-74,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000094087,Ighv1-61,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000094940,Ighv1-84,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000094198,Ighv1-50,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000095519,Ighv1-66,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000095859,Ighv1-43,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000094502,Ighv1-69,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000095204,Ighv1-52,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000096767,Ighv1-62-3,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000095416,Ighv1-12,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000095200,Ighv1-7,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000096074,Ighv1-72,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000094088,Ighv1-64,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000096452,Ighv1-77,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000096499,Ighv1-5,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000094862,Ighv1-56,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000093896,Ighv1-76,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000095889,Ighv1-58,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000096672,Ighv1-63,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000102313,Ighv1-62-1,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000094652,Ighv1-42,ortholog_many2many,0,IGHV1-69
ENSG00000211973,ENSMUSG00000093894,Ighv1-53,ortholog_many2many,1,IGHV1-69
ENSG00000211973,ENSMUSG00000094787,Ighv1-54,ortholog_many2many,1,IGHV1-69
ENSG00000099290,ENSMUSG00000024104,Washc2,ortholog_one2many,1,WASHC2A
ENSG00000006210,ENSMUSG00000031778,Cx3cl1,ortholog_one2one,1,CX3CL1
ENSG00000156650,ENSMUSG00000021767,Kat6b,ortholog_one2one,1,KAT6B
ENSG00000276644,ENSMUSG00000055639,Dach1,ortholog_one2one,1,DACH1
ENSG00000132185,ENSMUSG00000070504,Fcrl6,ortholog_one2one,0,FCRLA
ENSG00000110318,ENSMUSG00000040729,Cep126,ortholog_one2one,1,CEP126
ENSG00000115380,ENSMUSG00000020467,Efemp1,ortholog_one2one,1,EFEMP1
ENSG00000100024,ENSMUSG00000033427,Upb1,ortholog_one2one,1,UPB1
ENSG00000162747,ENSMUSG00000059089,Fcgr4,ortholog_one2many,1,FCGR3B
ENSG00000103056,ENSMUSG00000031906,Smpd3,ortholog_one2one,1,SMPD3
ENSG00000178695,ENSMUSG00000098557,Kctd12,ortholog_one2one,1,KCTD12
ENSG00000142538,ENSMUSG00000038300,Pth2,ortholog_one2one,1,PTH2
ENSG00000137672,ENSMUSG00000031997,Trpc6,ortholog_one2one,1,TRPC6
ENSG00000106460,ENSMUSG00000029571,Tmem106b,ortholog_one2one,1,TMEM106B
ENSG00000133872,ENSMUSG00000031532,Saraf,ortholog_one2one,1,SARAF
ENSG00000147669,ENSMUSG00000045996,Polr2k,ortholog_one2one,1,POLR2K
ENSG00000251287,ENSMUSG00000039427,Alg1,ortholog_one2many,0,ALG1L2
ENSG00000173928,ENSMUSG00000051238,Swsap1,ortholog_one2one,1,SWSAP1
ENSG00000081818,ENSMUSG00000045062,Pcdhb7,ortholog_one2many,0,PCDHB4
ENSG00000081818,ENSMUSG00000063687,Pcdhb5,ortholog_one2many,0,PCDHB4
ENSG00000081818,ENSMUSG00000051242,Pcdhb9,ortholog_one2many,1,PCDHB4
ENSG00000092096,ENSMUSG00000022199,Slc22a17,ortholog_one2one,1,SLC22A17
ENSG00000125676,ENSMUSG00000079065,BC005561,ortholog_one2many,0,THOC2
ENSG00000125676,ENSMUSG00000037475,Thoc2,ortholog_one2many,1,THOC2
ENSG00000135966,ENSMUSG00000070939,Tgfbrap1,ortholog_one2one,1,TGFBRAP1
ENSG00000185873,ENSMUSG00000035861,Tmprss11b,ortholog_one2one,1,TMPRSS11B
ENSG00000135372,ENSMUSG00000027185,Nat10,ortholog_one2one,1,NAT10
ENSG00000095564,ENSMUSG00000040565,Btaf1,ortholog_one2one,1,BTAF1
ENSG00000138439,ENSMUSG00000041040,Fam117b,ortholog_one2one,1,FAM117B
ENSG00000123610,ENSMUSG00000053475,Tnfaip6,ortholog_one2one,1,TNFAIP6
ENSG00000184140,ENSMUSG00000108827,Olfr1310,ortholog_one2one,1,OR4F6
ENSG00000142279,ENSMUSG00000036459,Wtip,ortholog_one2one,1,WTIP
ENSG00000066855,ENSMUSG00000027601,Mtfr1,ortholog_one2one,1,MTFR1
ENSG00000145536,ENSMUSG00000049538,Adamts16,ortholog_one2one,1,ADAMTS16
ENSG00000162458,ENSMUSG00000006219,Fblim1,ortholog_one2one,1,FBLIM1
ENSG00000141429,ENSMUSG00000000420,Galnt1,ortholog_one2one,1,GALNT1
ENSG00000240891,ENSMUSG00000087141,Plcxd2,ortholog_one2one,1,PLCXD2
ENSG00000103363,ENSMUSG00000055839,Elob,ortholog_one2one,1,ELOB
ENSG00000165966,ENSMUSG00000036218,Pdzrn4,ortholog_one2one,1,PDZRN4
ENSG00000170248,ENSMUSG00000032504,Pdcd6ip,ortholog_one2one,1,PDCD6IP
ENSG00000197405,ENSMUSG00000049130,C5ar1,ortholog_one2one,1,C5AR1
ENSG00000175634,ENSMUSG00000024830,Rps6kb2,ortholog_one2one,1,RPS6KB2
ENSG00000166681,ENSMUSG00000046432,Bex3,ortholog_one2one,1,BEX3
ENSG00000121898,ENSMUSG00000030862,Cpxm2,ortholog_one2one,1,CPXM2
ENSG00000154620,ENSMUSG00000049775,Tmsb4x,ortholog_one2many,0,TMSB4Y
ENSG00000105662,ENSMUSG00000003575,Crtc1,ortholog_one2one,1,CRTC1
ENSG00000187753,ENSMUSG00000049902,4921517D22Rik,ortholog_one2one,0,C9orf153
ENSG00000140564,ENSMUSG00000030530,Furin,ortholog_one2one,1,FURIN
ENSG00000170876,ENSMUSG00000030095,Tmem43,ortholog_one2one,1,TMEM43
ENSG00000013583,ENSMUSG00000042770,Hebp1,ortholog_one2one,1,HEBP1
ENSG00000113638,ENSMUSG00000022151,Ttc33,ortholog_one2one,1,TTC33
ENSG00000116001,ENSMUSG00000071337,Tia1,ortholog_one2one,1,TIA1
ENSG00000166136,ENSMUSG00000091471,Gm20538,ortholog_many2many,0,NDUFB8
ENSG00000166136,ENSMUSG00000025204,Ndufb8,ortholog_many2many,1,NDUFB8
ENSG00000170004,ENSMUSG00000018474,Chd3,ortholog_one2one,1,CHD3
ENSG00000165209,ENSMUSG00000026915,Strbp,ortholog_one2one,1,STRBP
ENSG00000167695,ENSMUSG00000069808,Fam57a,ortholog_one2one,1,FAM57A
ENSG00000198947,ENSMUSG00000045103,Dmd,ortholog_one2one,1,DMD
ENSG00000184956,ENSMUSG00000048191,Muc6,ortholog_one2one,0,MUC6
ENSG00000284041,ENSMUSG00000007216,Zfp775,ortholog_one2many,0,AC073111.3
ENSG00000269556,ENSMUSG00000073139,Tmem185a,ortholog_one2one,1,TMEM185A
ENSG00000108515,ENSMUSG00000060600,Eno3,ortholog_one2one,1,ENO3
ENSG00000108518,ENSMUSG00000018293,Pfn1,ortholog_one2one,1,PFN1
ENSG00000166750,ENSMUSG00000054404,Slfn5,ortholog_one2one,1,SLFN5
ENSG00000158716,ENSMUSG00000026544,Dusp23,ortholog_one2one,1,DUSP23
ENSG00000155849,ENSMUSG00000041112,Elmo1,ortholog_one2one,1,ELMO1
ENSG00000089692,ENSMUSG00000030124,Lag3,ortholog_one2one,1,LAG3
ENSG00000152556,ENSMUSG00000033065,Pfkm,ortholog_one2one,1,PFKM
ENSG00000171443,ENSMUSG00000051184,Zfp524,ortholog_one2many,1,ZNF524
ENSG00000171443,ENSMUSG00000109129,Gm44973,ortholog_one2many,1,ZNF524
ENSG00000147804,ENSMUSG00000063354,Slc39a4,ortholog_one2one,1,SLC39A4
ENSG00000183313,ENSMUSG00000047794,Olfr685,ortholog_one2one,1,OR52L1
ENSG00000179943,ENSMUSG00000061374,Fiz1,ortholog_one2one,1,FIZ1
ENSG00000197043,ENSMUSG00000018340,Anxa6,ortholog_one2one,1,ANXA6
ENSG00000114854,ENSMUSG00000091898,Tnnc1,ortholog_one2one,1,TNNC1
ENSG00000165527,ENSMUSG00000044147,Arf6,ortholog_one2one,1,ARF6
ENSG00000179133,ENSMUSG00000026734,4921504E06Rik,ortholog_one2one,0,C10orf67
ENSG00000101307,ENSMUSG00000078780,Gm5150,ortholog_many2many,0,SIRPB1
ENSG00000101307,ENSMUSG00000074677,Sirpb1c,ortholog_many2many,1,SIRPB1
ENSG00000101307,ENSMUSG00000078783,Gm9733,ortholog_many2many,0,SIRPB1
ENSG00000101307,ENSMUSG00000095788,Sirpb1a,ortholog_many2many,0,SIRPB1
ENSG00000101307,ENSMUSG00000095028,Sirpb1b,ortholog_many2many,1,SIRPB1
ENSG00000101307,ENSMUSG00000037902,Sirpa,ortholog_many2many,0,SIRPB1
ENSG00000184454,ENSMUSG00000043924,Ncmap,ortholog_one2one,1,NCMAP
ENSG00000248383,ENSMUSG00000103255,Pcdhac1,ortholog_one2one,1,PCDHAC1
ENSG00000119723,ENSMUSG00000021235,Coq6,ortholog_one2one,1,COQ6
ENSG00000173281,ENSMUSG00000046794,Ppp1r3b,ortholog_one2one,1,PPP1R3B
ENSG00000204963,ENSMUSG00000103800,Pcdha8,ortholog_many2many,0,PCDHA7
ENSG00000204963,ENSMUSG00000104318,Pcdha7,ortholog_many2many,1,PCDHA7
ENSG00000175756,ENSMUSG00000065990,Aurkaip1,ortholog_one2one,1,AURKAIP1
ENSG00000118004,ENSMUSG00000036655,Colec11,ortholog_one2one,1,COLEC11
ENSG00000160293,ENSMUSG00000009621,Vav2,ortholog_one2one,1,VAV2
ENSG00000100379,ENSMUSG00000033287,Kctd17,ortholog_one2one,1,KCTD17
ENSG00000103254,ENSMUSG00000057411,Fam173a,ortholog_one2one,1,FAM173A
ENSG00000170581,ENSMUSG00000040033,Stat2,ortholog_one2one,1,STAT2
ENSG00000008323,ENSMUSG00000038167,Plekhg6,ortholog_one2one,1,PLEKHG6
ENSG00000188243,ENSMUSG00000075486,Commd6,ortholog_one2one,1,COMMD6
ENSG00000168481,ENSMUSG00000033595,Lgi3,ortholog_one2one,1,LGI3
ENSG00000164035,ENSMUSG00000054690,Emcn,ortholog_one2one,1,EMCN
ENSG00000175931,ENSMUSG00000020802,Ube2o,ortholog_one2one,1,UBE2O
ENSG00000206140,ENSMUSG00000055692,Tmem191c,ortholog_one2many,1,TMEM191C
ENSG00000106799,ENSMUSG00000007613,Tgfbr1,ortholog_one2one,1,TGFBR1
ENSG00000129084,ENSMUSG00000030751,Psma1,ortholog_one2one,1,PSMA1
ENSG00000106948,ENSMUSG00000039158,Akna,ortholog_one2one,1,AKNA
ENSG00000096080,ENSMUSG00000023967,Mrps18a,ortholog_one2one,1,MRPS18A
ENSG00000090971,ENSMUSG00000035285,Nat14,ortholog_one2one,1,NAT14
ENSG00000103316,ENSMUSG00000030905,Crym,ortholog_one2one,1,CRYM
ENSG00000175505,ENSMUSG00000040663,Clcf1,ortholog_one2one,1,CLCF1
ENSG00000166682,ENSMUSG00000032268,Tmprss5,ortholog_one2one,1,TMPRSS5
ENSG00000197483,ENSMUSG00000074406,Zfp628,ortholog_one2one,1,ZNF628
ENSG00000198915,ENSMUSG00000030134,Rasgef1a,ortholog_one2one,1,RASGEF1A
ENSG00000163254,ENSMUSG00000025952,Crygc,ortholog_one2one,1,CRYGC
ENSG00000170892,ENSMUSG00000035585,Tsen34,ortholog_one2one,1,TSEN34
ENSG00000116030,ENSMUSG00000026021,Sumo1,ortholog_one2one,1,SUMO1
ENSG00000171873,ENSMUSG00000027335,Adra1d,ortholog_one2one,1,ADRA1D
ENSG00000166507,ENSMUSG00000039308,Ndst2,ortholog_one2one,1,NDST2
ENSG00000181785,ENSMUSG00000075158,Olfr1111,ortholog_one2one,1,OR5AS1
ENSG00000163071,ENSMUSG00000029155,Spata18,ortholog_one2one,1,SPATA18
ENSG00000183092,ENSMUSG00000040867,Begain,ortholog_one2one,1,BEGAIN
ENSG00000147604,ENSMUSG00000043716,Rpl7,ortholog_one2one,1,RPL7
ENSG00000127580,ENSMUSG00000025737,Wdr24,ortholog_one2one,1,WDR24
ENSG00000137871,ENSMUSG00000038535,Zfp280d,ortholog_one2many,1,ZNF280D
ENSG00000103343,ENSMUSG00000054939,Zfp174,ortholog_one2one,1,ZNF174
ENSG00000130305,ENSMUSG00000000916,Nsun5,ortholog_one2one,1,NSUN5
ENSG00000215131,ENSMUSG00000005983,1700037C18Rik,ortholog_one2one,1,C16orf90
ENSG00000282804,ENSMUSG00000036006,Ripor2,ortholog_one2many,0,AL512428.1
ENSG00000181284,ENSMUSG00000089876,Tmem102,ortholog_one2one,1,TMEM102
ENSG00000185728,ENSMUSG00000047213,Ythdf3,ortholog_one2one,1,YTHDF3
ENSG00000188993,ENSMUSG00000067206,Lrrc66,ortholog_one2one,0,LRRC66
ENSG00000166557,ENSMUSG00000032353,Tmed3,ortholog_one2one,1,TMED3
ENSG00000130396,ENSMUSG00000068036,Afdn,ortholog_one2one,1,AFDN
ENSG00000001461,ENSMUSG00000028803,Nipal3,ortholog_one2one,1,NIPAL3
ENSG00000224051,ENSMUSG00000029073,Cptp,ortholog_one2one,1,CPTP
ENSG00000111913,ENSMUSG00000036006,Ripor2,ortholog_one2many,1,RIPOR2
ENSG00000137815,ENSMUSG00000027304,Rtf1,ortholog_one2one,1,RTF1
ENSG00000185619,ENSMUSG00000033623,Pcgf3,ortholog_one2one,1,PCGF3
ENSG00000133704,ENSMUSG00000040029,Ipo8,ortholog_one2one,1,IPO8
ENSG00000167749,ENSMUSG00000006948,Klk4,ortholog_one2one,1,KLK4
ENSG00000215114,ENSMUSG00000028243,Ubxn2b,ortholog_one2one,1,UBXN2B
ENSG00000196950,ENSMUSG00000025986,Slc39a10,ortholog_one2one,1,SLC39A10
ENSG00000113719,ENSMUSG00000001576,Ergic1,ortholog_one2one,1,ERGIC1
ENSG00000168421,ENSMUSG00000029204,Rhoh,ortholog_one2one,1,RHOH
ENSG00000153395,ENSMUSG00000021608,Lpcat1,ortholog_one2one,1,LPCAT1
ENSG00000198919,ENSMUSG00000064061,Dzip3,ortholog_one2one,1,DZIP3
ENSG00000132692,ENSMUSG00000004892,Bcan,ortholog_one2one,1,BCAN
ENSG00000147408,ENSMUSG00000036356,Csgalnact1,ortholog_one2one,1,CSGALNACT1
ENSG00000114062,ENSMUSG00000025326,Ube3a,ortholog_one2one,1,UBE3A
ENSG00000145692,ENSMUSG00000069324,Gm5096,ortholog_one2many,0,BHMT
ENSG00000145692,ENSMUSG00000074768,Bhmt,ortholog_one2many,1,BHMT
ENSG00000034713,ENSMUSG00000031950,Gabarapl2,ortholog_one2one,1,GABARAPL2
ENSG00000100628,ENSMUSG00000021200,Asb2,ortholog_one2one,1,ASB2
ENSG00000167674,ENSMUSG00000002833,Hdgfl2,ortholog_one2one,1,HDGFL2
ENSG00000182950,ENSMUSG00000045620,Odf3l1,ortholog_one2one,1,ODF3L1
ENSG00000167676,ENSMUSG00000002831,Plin4,ortholog_one2one,1,PLIN4
ENSG00000206531,ENSMUSG00000036172,Cd200r3,ortholog_many2many,0,CD200R1L
ENSG00000206531,ENSMUSG00000062082,Cd200r4,ortholog_many2many,0,CD200R1L
ENSG00000206531,ENSMUSG00000090176,Cd200r2,ortholog_many2many,0,CD200R1L
ENSG00000206531,ENSMUSG00000022667,Cd200r1,ortholog_many2many,0,CD200R1L
ENSG00000169064,ENSMUSG00000034151,Zbbx,ortholog_one2one,0,ZBBX
ENSG00000198842,ENSMUSG00000026564,Dusp27,ortholog_one2one,1,DUSP27
ENSG00000145907,ENSMUSG00000018583,G3bp1,ortholog_one2one,1,G3BP1
ENSG00000164185,ENSMUSG00000046886,Zfp474,ortholog_one2one,1,ZNF474
ENSG00000250803,ENSMUSG00000024532,1700034E13Rik,ortholog_one2one,1,AC010255.3
ENSG00000144674,ENSMUSG00000038708,Golga4,ortholog_one2one,1,GOLGA4
ENSG00000154114,ENSMUSG00000037287,Tbcel,ortholog_one2many,1,TBCEL
ENSG00000213204,ENSMUSG00000028294,Cfap206,ortholog_one2many,1,AL049697.1
ENSG00000167964,ENSMUSG00000079657,Rab26,ortholog_one2one,1,RAB26
ENSG00000143157,ENSMUSG00000040596,Pogk,ortholog_one2one,1,POGK
ENSG00000142698,ENSMUSG00000028813,CK137956,ortholog_one2one,1,C1orf94
ENSG00000168488,ENSMUSG00000032637,Atxn2l,ortholog_one2one,1,ATXN2L
ENSG00000115526,ENSMUSG00000026080,Chst10,ortholog_one2one,1,CHST10
ENSG00000171681,ENSMUSG00000030213,Atf7ip,ortholog_one2one,1,ATF7IP
ENSG00000139192,ENSMUSG00000038213,Tapbpl,ortholog_one2one,1,TAPBPL
ENSG00000139190,ENSMUSG00000030337,Vamp1,ortholog_one2one,1,VAMP1
ENSG00000166884,ENSMUSG00000067524,Olfr1428,ortholog_one2one,1,OR4D6
ENSG00000172320,ENSMUSG00000067522,Olfr76,ortholog_one2one,1,OR5A1
ENSG00000091542,ENSMUSG00000042650,Alkbh5,ortholog_one2one,1,ALKBH5
ENSG00000161533,ENSMUSG00000020777,Acox1,ortholog_one2one,1,ACOX1
ENSG00000171772,ENSMUSG00000025480,Syce1,ortholog_one2one,1,SYCE1
ENSG00000236125,ENSMUSG00000057321,Usp17ld,ortholog_many2many,0,USP17L4
ENSG00000236125,ENSMUSG00000054568,Usp17la,ortholog_many2many,0,USP17L4
ENSG00000236125,ENSMUSG00000043073,Usp17le,ortholog_many2many,0,USP17L4
ENSG00000236125,ENSMUSG00000058976,Usp17lc,ortholog_many2many,0,USP17L4
ENSG00000236125,ENSMUSG00000062369,Usp17lb,ortholog_many2many,0,USP17L4
ENSG00000187051,ENSMUSG00000051518,Rps19bp1,ortholog_one2one,1,RPS19BP1
ENSG00000185261,ENSMUSG00000071252,2210408I21Rik,ortholog_one2one,0,KIAA0825
ENSG00000198060,ENSMUSG00000023307,March5,ortholog_one2one,1,MARCH5
ENSG00000116675,ENSMUSG00000028528,Dnajc6,ortholog_one2one,1,DNAJC6
ENSG00000221910,ENSMUSG00000095831,Olfr453,ortholog_many2many,1,OR2F2
ENSG00000221910,ENSMUSG00000095236,Olfr38,ortholog_many2many,0,OR2F2
ENSG00000221910,ENSMUSG00000094192,Olfr452,ortholog_many2many,0,OR2F2
ENSG00000155970,ENSMUSG00000039478,Micu3,ortholog_one2one,1,MICU3
ENSG00000088538,ENSMUSG00000039716,Dock3,ortholog_one2one,1,DOCK3
ENSG00000120942,ENSMUSG00000047719,Ubiad1,ortholog_one2one,1,UBIAD1
ENSG00000156042,ENSMUSG00000039543,Cfap70,ortholog_one2one,1,CFAP70
ENSG00000160339,ENSMUSG00000026835,Fcnb,ortholog_one2many,1,FCN2
ENSG00000136717,ENSMUSG00000024381,Bin1,ortholog_one2one,1,BIN1
ENSG00000145192,ENSMUSG00000022868,Ahsg,ortholog_one2one,1,AHSG
ENSG00000163738,ENSMUSG00000029376,Mthfd2l,ortholog_one2one,1,MTHFD2L
ENSG00000167195,ENSMUSG00000002546,Golga2,ortholog_one2many,0,GOLGA6C
ENSG00000258659,ENSMUSG00000056144,Trim34a,ortholog_many2many,1,TRIM34
ENSG00000258659,ENSMUSG00000090215,Trim34b,ortholog_many2many,1,TRIM34
ENSG00000215305,ENSMUSG00000027411,Vps16,ortholog_one2one,1,VPS16
ENSG00000244682,ENSMUSG00000059498,Fcgr3,ortholog_many2many,0,FCGR2C
ENSG00000244682,ENSMUSG00000026656,Fcgr2b,ortholog_many2many,0,FCGR2C
ENSG00000258555,ENSMUSG00000033444,Specc1l,ortholog_one2many,0,SPECC1L-ADORA2A
ENSG00000154710,ENSMUSG00000025340,Rabgef1,ortholog_one2one,1,RABGEF1
ENSG00000054118,ENSMUSG00000043962,Thrap3,ortholog_one2one,1,THRAP3
ENSG00000099721,ENSMUSG00000031354,Amelx,ortholog_one2many,1,AMELY
ENSG00000283597,ENSMUSG00000074071,Fam169b,ortholog_one2one,0,FAM169B
ENSG00000149305,ENSMUSG00000008590,Htr3b,ortholog_one2one,1,HTR3B
ENSG00000116741,ENSMUSG00000026360,Rgs2,ortholog_one2one,1,RGS2
ENSG00000089327,ENSMUSG00000009687,Fxyd5,ortholog_one2one,0,FXYD5
ENSG00000100324,ENSMUSG00000022414,Tab1,ortholog_one2one,1,TAB1
ENSG00000077684,ENSMUSG00000025764,Jade1,ortholog_one2one,1,JADE1
ENSG00000164062,ENSMUSG00000032590,Apeh,ortholog_one2one,1,APEH
ENSG00000163596,ENSMUSG00000026018,Ica1l,ortholog_one2one,1,ICA1L
ENSG00000140254,ENSMUSG00000027224,Duoxa1,ortholog_one2one,1,DUOXA1
ENSG00000153234,ENSMUSG00000026826,Nr4a2,ortholog_one2one,1,NR4A2
ENSG00000163734,ENSMUSG00000029379,Cxcl3,ortholog_many2many,0,CXCL3
ENSG00000163734,ENSMUSG00000058427,Cxcl2,ortholog_many2many,0,CXCL3
ENSG00000163734,ENSMUSG00000029380,Cxcl1,ortholog_many2many,1,CXCL3
ENSG00000120322,ENSMUSG00000047910,Pcdhb16,ortholog_one2many,1,PCDHB8
ENSG00000113211,ENSMUSG00000047307,Pcdhb13,ortholog_one2one,1,PCDHB6
ENSG00000100726,ENSMUSG00000024170,Telo2,ortholog_one2one,1,TELO2
ENSG00000283473,ENSMUSG00000096393,Fam240a,ortholog_one2one,1,FAM240A
ENSG00000162267,ENSMUSG00000006522,Itih3,ortholog_one2one,1,ITIH3
ENSG00000143341,ENSMUSG00000066842,Hmcn1,ortholog_one2one,1,HMCN1
ENSG00000127989,ENSMUSG00000040429,Mterf1a,ortholog_one2many,0,MTERF1
ENSG00000127989,ENSMUSG00000053178,Mterf1b,ortholog_one2many,1,MTERF1
ENSG00000122085,ENSMUSG00000026273,Mterf4,ortholog_one2one,1,MTERF4
ENSG00000150593,ENSMUSG00000024975,Pdcd4,ortholog_one2one,1,PDCD4
ENSG00000011114,ENSMUSG00000041702,Btbd7,ortholog_one2one,1,BTBD7
ENSG00000153779,ENSMUSG00000100194,Tgif2lx2,ortholog_many2many,0,TGIF2LX
ENSG00000153779,ENSMUSG00000100133,Tgif2lx1,ortholog_many2many,0,TGIF2LX
ENSG00000156795,ENSMUSG00000022359,Wdyhv1,ortholog_one2one,1,WDYHV1
ENSG00000082482,ENSMUSG00000037624,Kcnk2,ortholog_one2one,1,KCNK2
ENSG00000174483,ENSMUSG00000006464,Bbs1,ortholog_one2many,1,BBS1
ENSG00000141425,ENSMUSG00000040446,Rprd1a,ortholog_one2one,1,RPRD1A
ENSG00000091138,ENSMUSG00000001225,Slc26a3,ortholog_one2one,1,SLC26A3
ENSG00000105221,ENSMUSG00000004056,Akt2,ortholog_one2one,1,AKT2
ENSG00000002726,ENSMUSG00000068536,Doxl2,ortholog_one2many,0,AOC1
ENSG00000002726,ENSMUSG00000029813,1600015I10Rik,ortholog_one2many,1,AOC1
ENSG00000002726,ENSMUSG00000039215,Svs1,ortholog_one2many,0,AOC1
ENSG00000002726,ENSMUSG00000029811,Aoc1,ortholog_one2many,1,AOC1
ENSG00000256060,ENSMUSG00000079317,Trappc2,ortholog_many2many,0,TRAPPC2B
ENSG00000256060,ENSMUSG00000007777,0610009B22Rik,ortholog_many2many,0,TRAPPC2B
ENSG00000197863,ENSMUSG00000011427,Zfp790,ortholog_one2many,0,ZNF790
ENSG00000197863,ENSMUSG00000050855,Zfp940,ortholog_one2many,0,ZNF790
ENSG00000114638,ENSMUSG00000049436,Upk1b,ortholog_one2one,1,UPK1B
ENSG00000163424,ENSMUSG00000022798,4930435E12Rik,ortholog_one2many,0,C3orf30
ENSG00000135070,ENSMUSG00000078139,AK157302,ortholog_one2many,0,ISCA1
ENSG00000135070,ENSMUSG00000044792,Isca1,ortholog_one2many,1,ISCA1
ENSG00000196502,ENSMUSG00000030711,Sult1a1,ortholog_one2many,0,SULT1A1
ENSG00000188677,ENSMUSG00000022438,Parvb,ortholog_one2one,1,PARVB
ENSG00000177239,ENSMUSG00000036646,Man1b1,ortholog_one2one,1,MAN1B1
ENSG00000123609,ENSMUSG00000026946,Nmi,ortholog_one2one,1,NMI
ENSG00000127515,ENSMUSG00000060205,Olfr57,ortholog_many2many,0,OR7A10
ENSG00000127515,ENSMUSG00000094673,Olfr1354,ortholog_many2many,0,OR7A10
ENSG00000127515,ENSMUSG00000063216,Olfr1351,ortholog_many2many,0,OR7A10
